zcr,spec_cnt,spec_bw,roll_off,names,mfcc_9,mfcc_8,mfcc_7,mfcc_6,mfcc_5,mfcc_4,mfcc_3,mfcc_2,mfcc_19,mfcc_18,mfcc_17,mfcc_16,mfcc_15,mfcc_14,mfcc_13,mfcc_12,mfcc_11,mfcc_10,mfcc_1,mfcc_0,labels,chroma
0.1019147276509288,2682.7273401220596,2924.2150407114077,5957.30564365446,pop.00027.wav,3.3630383014678955,5.728663921356201,-0.39811986684799194,5.277308464050293,7.404653549194336,14.2443265914917,14.45848274230957,10.703758239746094,-2.7149744033813477,-1.1104182004928589,-0.9342207312583923,-2.8675954341888428,-3.783234119415283,-1.2705271244049072,-5.902045726776123,-1.8419125080108643,-4.229316234588623,-2.523777961730957,83.33522033691406,-75.34088134765625,pop,0.3774539530277252
0.13706266326431887,2835.031944989499,2731.74381490059,5944.989051464541,pop.00033.wav,2.8759124279022217,2.5227692127227783,-0.0845775306224823,3.1640093326568604,12.719351768493652,-0.0429532565176487,9.537782669067383,-12.468503952026367,-1.0463045835494995,-1.7072741985321045,-0.7568454146385193,-1.2341902256011963,-0.41138261556625366,0.9365838766098022,1.0853348970413208,1.6094681024551392,-3.026064157485962,-1.671818733215332,73.77079010009766,-68.97232818603516,pop,0.42291656136512756
0.22873671209849072,4225.662022831988,3404.2601719549957,8483.157036843315,pop.00032.wav,0.29126185178756714,3.456909656524658,0.0840713232755661,3.028749704360962,0.6076298952102661,17.44112777709961,11.092422485351562,21.5181941986084,1.0682730674743652,-1.539564847946167,-0.8707084655761719,-0.7607952952384949,-1.4071122407913208,0.22232688963413239,-0.7679890990257263,2.8961052894592285,1.2566516399383545,0.6163753867149353,41.58772659301758,-113.14120483398438,pop,0.4266553521156311
0.10354207986648607,2525.9715481716225,2848.6680787614396,5554.558079013884,pop.00026.wav,4.9257426261901855,0.9987514019012451,-5.546152591705322,0.749484121799469,4.876618385314941,7.188892841339111,-0.5729765892028809,16.871232986450195,0.8057383298873901,1.9693336486816406,0.6832571029663086,0.7212180495262146,-2.382944345474243,-0.1591942310333252,-3.043839931488037,-0.02635584957897663,-4.917738914489746,-5.829501628875732,97.46446228027344,-73.33976745605469,pop,0.3349410593509674
0.14873984133126936,3070.5832512519023,2975.8618355953854,6652.934770613632,pop.00030.wav,-0.1798727810382843,0.6478431820869446,-0.34244251251220703,-1.322753667831421,-0.9174567461013794,1.6996960639953613,-0.35758107900619507,-4.864360332489014,1.660562515258789,0.9242579936981201,-0.8518316745758057,0.396095871925354,-3.441155195236206,1.7548807859420776,1.2478703260421753,2.5205118656158447,-1.0567744970321655,-1.2161978483200073,72.2970199584961,-18.14194107055664,pop,0.35772547125816345
0.14452671488003097,3301.781785166798,3175.656592020233,7302.597508858601,pop.00024.wav,5.883242607116699,8.253806114196777,3.506943941116333,8.377962112426758,5.367917060852051,8.456293106079102,10.09792709350586,9.868216514587402,0.9499309659004211,1.493699550628662,1.2330822944641113,-1.2704960107803345,0.07650487869977951,1.9157549142837524,-1.9813708066940308,0.5524483919143677,-0.5687722563743591,-0.10184174031019211,61.52206039428711,-40.80207061767578,pop,0.4109898805618286
0.12773467734133126,3433.787190087752,3405.6054143635197,7932.260368040103,pop.00018.wav,9.065489768981934,6.792807102203369,5.237043857574463,8.76408576965332,8.617215156555176,16.55878448486328,12.313998222351074,34.237327575683594,1.6133743524551392,3.84985089302063,1.909663438796997,1.3530288934707642,1.7134548425674438,0.6475802659988403,-0.4783996045589447,-0.37907618284225464,-0.7460423707962036,-4.084446907043457,62.643062591552734,-48.944435119628906,pop,0.4099799692630768
0.15605347813467493,3131.1181095646075,2944.848511784318,6552.618710544456,pop.00019.wav,-1.952134132385254,0.29538002610206604,-6.825946807861328,1.9037996530532837,2.839986562728882,1.455322027206421,7.549918174743652,2.9381980895996094,0.7872772812843323,1.6902813911437988,0.6700581312179565,-1.574422001838684,-5.679861068725586,-2.442168951034546,-4.2556352615356445,-0.7577716112136841,-0.24665267765522003,-6.651388168334961,70.81415557861328,-25.12641716003418,pop,0.37654924392700195
0.10574085719814241,2928.600766667062,3201.011322371478,6817.1004445929275,pop.00025.wav,1.8703720569610596,-2.4987406730651855,-2.630359649658203,7.588070392608643,6.901169776916504,13.00466537475586,13.639336585998535,47.82405090332031,-2.3337886333465576,-0.1357276886701584,-4.7378740310668945,-7.3958420753479,-6.377190589904785,-4.80400276184082,-7.882600784301758,-3.6690666675567627,-2.7423887252807617,-5.140556335449219,81.01515197753906,-106.80640411376953,pop,0.3303036093711853
0.15291026206946595,3111.0321188903245,2992.1831672681155,6745.192546076819,pop.00031.wav,0.42864271998405457,0.6239904165267944,-0.24798695743083954,-1.0503294467926025,-1.0487377643585205,0.7093518376350403,-1.3984768390655518,-3.7447876930236816,1.6711236238479614,0.7083631753921509,-0.49665918946266174,0.8915662169456482,-3.588663101196289,0.9735855460166931,1.2496625185012817,2.416787624359131,-1.078318476676941,-1.489551305770874,71.32810974121094,-18.82411003112793,pop,0.3660295307636261
0.17281943873355263,3279.877315074988,3026.391117942676,6953.099622224507,pop.00009.wav,1.2240729331970215,5.358479976654053,5.127178192138672,-0.7924992442131042,-1.355581283569336,4.330268383026123,28.67101287841797,14.066685676574707,-1.7248729467391968,1.5694338083267212,0.5710326433181763,-2.5284547805786133,-1.2458783388137817,-0.10562582314014435,-1.294659972190857,0.21291835606098175,-0.5188906788825989,-7.257869243621826,61.24210739135742,-35.27702713012695,pop,0.454810231924057
0.15937998863196595,3194.1092437559996,3052.8402189088174,6993.491044649768,pop.00035.wav,3.6285226345062256,6.419132709503174,4.283515453338623,4.337648868560791,2.9892420768737793,5.2533440589904785,-1.0293573141098022,-4.211277484893799,0.5271091461181641,-0.4714151918888092,1.5775792598724365,2.201693058013916,2.817995548248291,4.000854969024658,1.5527782440185547,2.069138288497925,-0.0086055314168334,0.10814355313777924,68.96284484863281,24.490848541259766,pop,0.41209545731544495
0.1870177655766254,3502.00701315086,3026.9516669149025,7199.448132588767,pop.00021.wav,3.1155998706817627,4.2615485191345215,4.94424295425415,4.855431079864502,6.729429244995117,4.867430686950684,14.755562782287598,-0.6525241136550903,0.5497792959213257,-1.1755931377410889,0.38656559586524963,-0.46791550517082214,1.0694165229797363,2.1786248683929443,2.8509910106658936,4.6356682777404785,2.9860599040985107,2.5526232719421387,53.78940200805664,-23.261184692382812,pop,0.5045247077941895
0.17974985789957432,3487.4067969446874,3132.2059930039254,7444.029986969089,pop.00020.wav,3.5918357372283936,4.294708251953125,2.2550289630889893,4.100105285644531,-0.48176294565200806,8.074843406677246,5.011280059814453,-2.2048792839050293,2.0250394344329834,0.7341609597206116,0.7521361112594604,-0.6175652146339417,-0.1741860955953598,1.941475749015808,2.172739028930664,1.8767151832580566,2.4174797534942627,-0.5043073296546936,58.19478225708008,13.560699462890625,pop,0.4123019874095917
0.131055518938661,3141.5125152923074,3230.4867792979785,7236.939572549826,pop.00034.wav,-0.4328515827655792,4.142455577850342,-0.6931631565093994,-0.6183008551597595,-0.057231608778238297,6.755119323730469,3.1719627380371094,26.3909969329834,-0.8441447615623474,-1.3799721002578735,-3.731912136077881,-4.592618942260742,-4.67211389541626,0.2536415755748749,-3.5686285495758057,-2.207156181335449,-3.564523458480835,-4.539687156677246,77.30586242675781,-59.6066780090332,pop,0.3407629132270813
0.1213038772252322,2885.067672495679,3009.8214510054945,6430.411116183726,pop.00008.wav,8.245126724243164,8.408051490783691,4.7285895347595215,6.796229362487793,1.909916639328003,21.09938621520996,24.491870880126953,12.758995056152344,0.30675220489501953,3.80995774269104,-2.323699474334717,-1.2492815256118774,-0.8425073623657227,-1.059643268585205,0.26120269298553467,-2.691103458404541,-1.207786202430725,-2.2685258388519287,74.02991485595703,-52.50200653076172,pop,0.40385425090789795
